name,partisan_score,hashtags
Joaquin Castro,0,{'IndependenceDay'}
Sheila Jackson Lee,0,{'secondcivilwarletters'}
Bill Johnson,1,"{'July4th', 'IndependenceDay'}"
Marcy Kaptur,0,{'July4th'}
Joaquin Castro,0,"{'IndependenceDayUSA', 'IndependenceDay2018', 'FourthofJuly2018'}"
John Garamendi,0,{'CountyFire'}
Grace Meng,0,"{'FourthofJuly', 'IndependenceDay'}"
John Garamendi,0,{'CountyFire'}
Eliot Engel,0,{'IndependenceDay'}
Tom Reed,1,"{'NationalDebt', 'ProblemSolversCaucus', 'FiscalSummit'}"
Lloyd Doggett,0,{'IndependenceDay'}
John Garamendi,0,{'CountyFire'}
John Garamendi,0,{'CountyFire'}
John Garamendi,0,{'CountyFire'}
Will Hurd,1,{'MissionReach'}
Ken Calvert,1,{'lifesciences'}
John Garamendi,0,{'CountyFire'}
Jeff Fortenberry,1,{'Blair'}
Katherine Clark,0,{'FamiliesBelongTogther'}
Rosa DeLauro,0,{'Durham'}
Tom Emmer,1,{'JobsReport'}
Bobby L. Rush,0,{'ProtectOurCare'}
Ted Yoho,1,{'TaxCutsandJobsAct'}
Alcee L. Hastings,0,"{'SCOTUS', 'RoeVWade', 'WhatsAtStake'}"
Nancy Pelosi,0,{'WhatsAtStake'}
Nancy Pelosi,0,{'WhatsAtStake'}
Nancy Pelosi,0,{'RoeVWade'}
Nancy Pelosi,0,{'RoeVWade'}
Nancy Pelosi,0,{'RoeVWade'}
Nancy Pelosi,0,"{'RoeVWade', 'WhatsAtStake'}"
Nancy Pelosi,0,{'SCOTUS'}
Nancy Pelosi,0,{'SCOTUSnominee'}
Nancy Pelosi,0,{'RoeVWade'}
Hakeem Jeffries,0,{'ABetterDeal'}
Jackie Speier,0,"{'SCOTUS', 'SaveSCOTUS', 'WhatsAtStake'}"
Nancy Pelosi,0,{'FamiliesBelongTogether'}
Will Hurd,1,{'algae'}
John Garamendi,0,{'CountyFire'}
Eliot Engel,0,{'disgrace'}
Bobby L. Rush,0,"{'ABetterDeal', 'ProtectOurCare'}"
John Garamendi,0,{'CountyFire'}
Joaquin Castro,0,"{'Thailand', 'ThaiCaveRescue'}"
John Garamendi,0,{'CountyFire'}
Joaquin Castro,0,{'FamiliesBelongTogether'}
Thomas Massie,1,"{'Constitution', 'SCOTUS', 'sassywithmassie'}"
Mike Quigley,0,{'PollutingPruitt'}
John Garamendi,0,{'PawneeFire'}
Joe Wilson,1,{'TaxCutsandJobsAct'}
Mike Quigley,0,{'Chicago'}
Mike Quigley,0,{'KeepFamiliesTogether'}
Robin Kelly,0,"{'twill', 'Chicago'}"
David Rouzer,1,{'farmbill'}
Joaquin Castro,0,{'FamiliesBelongTogether'}
Tom Graves,1,{'LCTeachInst'}
Steve Cohen,0,"{'Starbucks', 'plastic'}"
Nancy Pelosi,0,"{'RoeVsWade', 'WhatsAtStake'}"
Mark Takano,0,"{'SCOTUSpick', 'WhatsAtStake'}"
Jackie Speier,0,{'FamiliesBelongTogether'}
Marcy Kaptur,0,{'SCOTUS'}
Hakeem Jeffries,0,{'ForThePeople'}
Louie Gohmert,1,{'scotus'}
Jackie Speier,0,"{'SaveSCOTUS', 'WhatsAtStake'}"
Jeff Fortenberry,1,{'Scotuspick'}
Doug Collins,1,{'SCOTUS'}
Earl Blumenauer,0,{'SCOTUS'}
Bill Johnson,1,{'SCOTUS'}
Katherine Clark,0,"{'ACA', 'BrettKavanaugh'}"
Jackie Speier,0,"{'LGBTQ', 'SCOTUSPick', 'Kavanaugh'}"
Adam Kinzinger,1,{'SCOTUSpick'}
Katherine Clark,0,"{'SCOTUSnominee', 'SCOTUS', 'WhatsAtStake'}"
Ann Wagner,1,{'SCOTUS'}
Justin Amash,1,{'4thAmendment'}
Martha Roby,1,{'SCOTUS'}
Seth Moulton,0,"{'ScotusPick', 'Kavanaugh'}"
André Carson,0,"{'SCOTUSPick', 'WhatsAtStake'}"
Sean Patrick Maloney,0,{'StopKavanaugh'}
Seth Moulton,0,{'SCOTUS'}
Justin Amash,1,{'4thAmendment'}
John Garamendi,0,{'CountyFire'}
Sean Patrick Maloney,0,{'stopkavanaugh'}
Louie Gohmert,1,{'SCOTUSNomination'}
Ruben Gallego,0,"{'WhatsAtStake', 'ACA'}"
Rosa DeLauro,0,"{'SCOTUS', 'JanusvsAFSCME'}"
Rosa DeLauro,0,{'union'}
John Lewis,0,{'goodtrouble'}
Mark DeSaulnier,0,"{'ACA', 'LGBT'}"
Jackie Speier,0,"{'ERANow', 'MeToo', 'MeTooCongress'}"
Robin Kelly,0,"{'StopKavanaugh', 'CBCHBT', 'WhatsAtStake'}"
Brenda Lawrence,0,"{'StopKavanaugh', 'WhatsAtStake'}"
Justin Amash,1,{'4thAmendment'}
Susan W. Brooks,1,{'TaxCutsandJobsAct'}
Nancy Pelosi,0,{'RoeVWade'}
Mike Quigley,0,{'BrewDemocracy'}
Sheila Jackson Lee,0,"{'WildBoar', 'ThaiCaveRescue'}"
Bill Foster,0,"{'StopKavanaugh', 'WhatsAtStake', 'RoevWade'}"
Sean Patrick Maloney,0,{'BrettKavanaugh'}
Sean Patrick Maloney,0,"{'LGBTQ', 'Kavanaugh', 'righttochoose'}"
Jeff Fortenberry,1,{'HumanRights'}
Mark Walker,1,{'ncpol'}
John Garamendi,0,{'CountyFire'}
Sheila Jackson Lee,0,"{'WhatsAtStake', 'RoeVWade', 'StopKavanaugh'}"
Dina Titus,0,"{'StopKavanaugh', 'WhatsAtStake'}"
Nancy Pelosi,0,"{'StopKavanaugh', 'WhatsAtStake'}"
Nancy Pelosi,0,{'StopKavanaugh'}
Nancy Pelosi,0,"{'SCOTUSPick', 'WhatsAtStake'}"
Nancy Pelosi,0,{'SCOTUS'}
Nancy Pelosi,0,{'WhatsAtStake'}
Lloyd Doggett,0,{'TrumpTaxScam'}
Nancy Pelosi,0,"{'StopKavanaugh', 'WhatsAtStake'}"
Nancy Pelosi,0,{'RoeVWade'}
Joyce Beatty,0,"{'StopKavanaugh', 'WhatsAtStake'}"
Bill Foster,0,"{'WhatsAtStake', 'RoeVWade', 'StopKavanaugh'}"
Brian Higgins,0,"{'Otecki', 'AKPublicArt'}"
Jeff Fortenberry,1,{'SmallBusiness'}
Adam Kinzinger,1,"{'IL16', 'LineworkerAppreciationDay'}"
Jeff Fortenberry,1,{'Adoption'}
Hakeem Jeffries,0,{'Resist'}
Hakeem Jeffries,0,{'STOPKavanaugh'}
Tom Emmer,1,{'smallbiz'}
Judy Chu,0,"{'Roe', 'StopKavanaugh'}"
John Lewis,0,{'goodtrouble'}
Bennie G. Thompson,0,{'AffirmativeAction'}
Lloyd Doggett,0,{'goodtrouble'}
John Garamendi,0,{'CountyFire'}
Jackie Speier,0,{'FamiliesBelongTogether'}
Justin Amash,1,{'4thAmendment'}
José E. Serrano,0,{'KeepFamiliesTogether'}
Nancy Pelosi,0,"{'BetterOffNow', 'GOPTaxScam'}"
Nancy Pelosi,0,{'BetterOffNow'}
Marcy Kaptur,0,"{'OSHA', 'FY19LaborHHS'}"
Martha Roby,1,"{'TaxReform', 'TaxCutsandJobsAct'}"
Judy Chu,0,{'GirlsLead18'}
Robin Kelly,0,{'EU'}
Katherine Clark,0,{'loveislove'}
Justin Amash,1,{'4thAmendment'}
Joaquin Castro,0,"{'NATOSummit2018', 'Trump', 'NATOSummit', 'Putin'}"
Bobby L. Rush,0,{'BlackLivesMatter'}
Rosa DeLauro,0,{'FamilesBelongTogether'}
Suzanne Bonamici,0,"{'PaidFamilyLeave', 'FAMILYAct'}"
Brian Babin,1,{'SCOTUS'}
Jeff Fortenberry,1,{'Opioids'}
Katherine Clark,0,{'MA'}
Bill Johnson,1,{'TaxCutsandJobsAct'}
Justin Amash,1,"{'EqualProtectionClause', '14thAmendment'}"
Dina Titus,0,{'BofAStudentLeaders'}
John Garamendi,0,{'CountyFire'}
James E. Clyburn,0,{'GoodNews'}
Steve Cohen,0,{'NATO'}
Robin Kelly,0,"{'BetterOffBefore', 'BetterOffNow'}"
Mike Quigley,0,{'appropriations'}
Steve Cohen,0,{'Trump'}
Seth Moulton,0,{'Pruitt'}
José E. Serrano,0,{'familyseparation'}
José E. Serrano,0,{'KeepFamilesTogether'}
José E. Serrano,0,{'SuicidePrevention'}
Steve Cohen,0,{'FirstStepAct'}
John Garamendi,0,{'CountyFire'}
Tom Reed,1,{'NATO'}
Mike Quigley,0,{'Illinois'}
Eliot Engel,0,{'PCHETA'}
Denny Heck,0,{'housing'}
Lloyd Doggett,0,{'tax'}
Susan W. Brooks,1,{'TaxReform'}
Nancy Pelosi,0,{'BetterOffNow'}
Eliot Engel,0,{'FamiliesBelongTogther'}
Martha Roby,1,{'ProLife'}
Judy Chu,0,{'ProtectOurPensions'}
Scott DesJarlais,1,"{'SomeInvestigator', 'Resistance'}"
Denny Heck,0,{'housingonthehill'}
Sheila Jackson Lee,0,"{'GoldenRule', 'ReviveCivility', 'NationalDayofCivility'}"
Katherine Clark,0,{'gunviolence'}
Mark Walker,1,{'ProLife'}
Darin LaHood,1,{'NationalDayofCivility'}
Grace Meng,0,{'MenstruationMatters'}
Grace Meng,0,{'MenstruationMatters'}
José E. Serrano,0,{'AbolishICE'}
Steve Cohen,0,"{'Putin', 'Trump', 'NATOSummit', 'Germany'}"
Virginia Foxx,1,{'UMITA'}
Louie Gohmert,1,{'StrzokHearing'}
Steve Scalise,1,"{'ThisIsWhy', 'ProLife', 'FSGG'}"
Dina Titus,0,{'MedicareForAll'}
Lee Zeldin,1,{'NATO'}
Marcy Kaptur,0,"{'Ukraine', 'Sentsov'}"
Sheila Jackson Lee,0,"{'lowenergy', 'SpecialCounsel', 'TrumpRussiaCollusion'}"
Scott DesJarlais,1,"{'UpIsDown', 'DownIsUp'}"
Hakeem Jeffries,0,"{'ABetterDeal', 'KangarooCourt', 'CoverupCaucus'}"
Mario Diaz-Balart,1,{'13demarzo'}
Mario Diaz-Balart,1,{'13demarzo'}
Louie Gohmert,1,"{'MOTM', 'Strzok'}"
John Lewis,0,{'goodtrouble'}
Suzanne Bonamici,0,{'OAAturns53'}
Joyce Beatty,0,"{'ABetterDeal', 'OAAturns53'}"
Lloyd Doggett,0,{'TaxCutsAndJobsAct'}
Michael McCaul,1,{'ForeignPolicy'}
Jeff Fortenberry,1,{'Offutt'}
Steve Cohen,0,"{'Putin', 'indictments', 'Rosenstein', 'Russian', 'Mueller'}"
Nancy Pelosi,0,{'FollowTheFacts'}
Nancy Pelosi,0,"{'FollowTheFacts', 'ProtectOurDemocracy'}"
Steve Cohen,0,"{'CNN', 'indictments', 'Memphis', 'Rosenstein', 'Russian', 'MuellerInvestigation', 'TrumpRussiaCollusion'}"
Sheila Jackson Lee,0,"{'Collusion', 'SpecialCounsel', 'PutinElectedTrump'}"
Nancy Pelosi,0,{'ProtectOurDemocracy'}
Joaquin Castro,0,{'cancelPutin'}
Mike Quigley,0,"{'indictment', 'election'}"
Tom Emmer,1,{'FeelGoodFriday'}
Louie Gohmert,1,{'StrozkHearing'}
Scott DesJarlais,1,{'NiceTry'}
Ken Calvert,1,{'AbolishICE'}
Joyce Beatty,0,{'gotv'}
Joaquin Castro,0,{'NAACPConvention'}
Joaquin Castro,0,{'Hardball'}
Joaquin Castro,0,{'cancelPutin'}
John Garamendi,0,{'Putin'}
Joaquin Castro,0,{'MuellerIndictments'}
Steve Cohen,0,"{'indictments', 'Memphis', 'Rosenstein', 'Russian', 'MSNBC', 'MuellerInvestigation', 'TrumpRussiaCollusion'}"
Sheila Jackson Lee,0,"{'whataboutheremails', 'followthefacts', 'ABetterDeal', 'ProtectOurDemocracy', 'ThunderStrzok', 'collusion', 'SpecialCounsel', 'TrumpRussiaCollusion'}"
John Garamendi,0,{'WittWeekenders'}
Steve Cohen,0,"{'indictments', 'Memphis', 'Rosenstein', 'Russian', 'MSNBC', 'MuellerInvestigation', 'TrumpRussiaCollusion'}"
Hakeem Jeffries,0,{'ForThePeople'}
Nancy Pelosi,0,{'CultureOfCorruption'}
John Garamendi,0,{'CountyFire'}
Mike Kelly,1,"{'battery', 'Tesla'}"
Joaquin Castro,0,"{'MuellerIndictments', 'Immigration'}"
Grace Meng,0,{'KewGardens'}
Denny Heck,0,"{'TrumpPutinSummit', 'WorldCupFinal'}"
Sean Patrick Maloney,0,"{'LGBTQ', 'Kavanaugh', 'stopkavanaugh'}"
Michael McCaul,1,{'Texas'}
Sheila Jackson Lee,0,"{'SpecialCounsel', 'TrumpRussiaCollusion', 'TrumpPutinHelsinki'}"
Joaquin Castro,0,{'NAACP109'}
Sean Patrick Maloney,0,{'TrumpPutinSummit'}
Sheila Jackson Lee,0,{'HelsinkiSummit'}
Marcy Kaptur,0,{'PlateOfTheUnion'}
Katherine Clark,0,{'STARAct'}
Scott DesJarlais,1,{'awkward'}
Nancy Pelosi,0,{'ABetterDeal'}
Seth Moulton,0,{'Helsinki2018'}
Mike Quigley,0,{'Russia'}
Nancy Pelosi,0,"{'TrumpPutin', 'BlameAmericaFirst'}"
Judy Chu,0,{'RhymesWithSeason'}
Joaquin Castro,0,{'TreasonSummit'}
Dina Titus,0,{'BothSides'}
Sheila Jackson Lee,0,"{'specialcounsel', 'followthefacts', 'Helsinki', 'HelsinkiCalling', 'TrumpRussiaCollusion'}"
Adam Kinzinger,1,{'Putin'}
Katherine Clark,0,{'Helsinki'}
Eliot Engel,0,{'TrumpPutin'}
Eliot Engel,0,{'Republican'}
Eliot Engel,0,"{'Putin', 'Mueller'}"
Mo Brooks,1,{'Huntsville'}
Marcy Kaptur,0,{'TrumpPutin'}
Steve Cohen,0,"{'TreasonSummit', 'Putin', 'indictments', 'Russian', 'ImpeachTrump', 'HelsinkiSummit', 'LockHimUp', 'Trump', 'TrumpRussiaCollusion', 'RussianHacking', 'democracy'}"
Brian Higgins,0,{'Helsinki2018'}
Donald Norcross,0,{'Helsinki'}
Sheila Jackson Lee,0,"{'TrumpRussiaCollusion', 'Helsinki'}"
Jeff Fortenberry,1,{'Veterans'}
Mark Walker,1,"{'FarmBill', 'ampFW'}"
Hakeem Jeffries,0,{'CoverUpCaucus'}
Lloyd Doggett,0,{'TreasonSummit'}
José E. Serrano,0,"{'TrumpPutinSummit', 'Helsinki'}"
Suzanne Bonamici,0,{'Helsinki'}
Sean Patrick Maloney,0,{'Mueller'}
Robin Kelly,0,"{'Constitution', 'HelsinkiSummit'}"
Jeff Fortenberry,1,{'FarmBill'}
Joaquin Castro,0,{'HelsinkiSummit'}
Markwayne Mullin,1,"{'HelsinkiSummit', 'POTUS'}"
Joaquin Castro,0,{'TrumpPutinSummit'}
Joaquin Castro,0,{'TrumpPutinSummit'}
Randy Weber,1,{'TaxCutsAndJobsAct'}
Joaquin Castro,0,{'TrumpPutinSummit'}
Thomas Massie,1,{'transpartisan'}
Joaquin Castro,0,{'SurrenderSummit'}
Steve Cohen,0,"{'Election2016', 'Russians', 'Russia'}"
Louie Gohmert,1,{'LisaPage'}
Sheila Jackson Lee,0,"{'specialcollusion', 'TrumpRussiaCollusion', 'HELSINKI2018'}"
Richard Hudson,1,{'Pinetops'}
Bill Johnson,1,{'SubCommTech'}
Nancy Pelosi,0,"{'Trumpcare', 'WhatsAtStake'}"
Tom McClintock,1,{'FergusonFire'}
Judy Chu,0,{'RhymesWithSeason'}
Brenda Lawrence,0,{'Helsinki'}
Susan W. Brooks,1,"{'publichealth', 'PAHPA'}"
Susan W. Brooks,1,{'SubCommTech'}
Susan W. Brooks,1,{'SubOversight'}
Richard Hudson,1,"{'ampFW', 'FreedomFighter'}"
Joaquin Castro,0,"{'TrumpPutinSummit', 'Helsinki', 'CheddarLIVE'}"
Susan W. Brooks,1,{'bipartisan'}
Joaquin Castro,0,"{'TrumpPutinSummit', 'Helsinki'}"
Joaquin Castro,0,"{'MariaButina', 'Helsinki', 'Mueller'}"
Joaquin Castro,0,"{'Trump', 'Helsinki', 'TrumpPutinSumit'}"
Judy Chu,0,{'WorldEmojiDay'}
Eliot Engel,0,"{'Trump', 'PutinsPoodle'}"
Michael McCaul,1,{'ICE'}
Albio Sires,0,"{'Masaya', 'Monimbo', 'Ortega', 'Nicaragua'}"
Sheila Jackson Lee,0,"{'Putin', 'PutinsPuppet', 'whataboutheremails', 'CollusionInPlainSight', 'Helsinki', 'whataboutism', 'collusion', 'SpecialCounsel', 'HELSINKI2018', 'TrumpRussiaCollusion'}"
Nancy Pelosi,0,{'ProtectOurDemocracy'}
Sheila Jackson Lee,0,"{'collusion', 'Helsinki', 'Treason'}"
Robin Kelly,0,"{'SCOTUS', 'TrumpPutin'}"
Joaquin Castro,0,{'tictocnews'}
Lloyd Doggett,0,{'DeedsNotWords'}
Kevin McCarthy,1,"{'BetterWay', 'BetterOffNow'}"
Judy Chu,0,"{'ANTIQUITIESActOf2018', 'Publiclands'}"
Robin Kelly,0,{'SpecialOlympics50'}
André Carson,0,{'Putin'}
Dina Titus,0,{'FEMA'}
Hakeem Jeffries,0,"{'FollowTheFacts', 'CoverUpCaucus'}"
Jeff Fortenberry,1,{'Startups'}
Denny Heck,0,{'ACA'}
Richard Hudson,1,{'Russia'}
Mark Meadows,1,{'FreedomFighter'}
Ted Yoho,1,{'BUILDAct'}
Ted Yoho,1,{'TheBUILDAct'}
Tom Reed,1,{'NY23'}
Ted Yoho,1,{'BUILDAct'}
Suzanne Bonamici,0,{'STEAM'}
Bobby L. Rush,0,"{'USPSTF', 'ASMChat'}"
Denny Heck,0,{'AllStarGame'}
Denny Heck,0,"{'AL', 'AllStarGame', 'SentSegura'}"
Denny Heck,0,{'ProtectOurDemocracy'}
Joyce Beatty,0,"{'MandelaDay', 'WednesdayWisdom'}"
Michael McCaul,1,{'TrumpPutinSummit'}
Mo Brooks,1,{'FreedomFighter'}
Richard Hudson,1,{'SubEnergy'}
David Rouzer,1,{'HouseAg'}
Brenda Lawrence,0,"{'WomenVote', 'OurRightsOurVote'}"
Brenda Lawrence,0,"{'OurVoteOurVoice', 'SCOTUS', 'StopKavanaugh'}"
Brian Higgins,0,"{'OTD', 'USNavy'}"
Michael McCaul,1,{'ICE'}
Joaquin Castro,0,{'TrumpRussia'}
Brian Higgins,0,{'history'}
Joyce Beatty,0,{'ProtectOurDemocracy'}
Hakeem Jeffries,0,"{'ABetterDeal', 'ForThePeople'}"
Joaquin Castro,0,"{'MandelaDay', 'NelsonMandela', 'MandelaDay100', 'MandelaDay2018'}"
Robin Kelly,0,{'NationalHotDogDay'}
Sheila Jackson Lee,0,{'whatimeanttosay'}
Jeff Fortenberry,1,{'Civility'}
Suzanne Bonamici,0,"{'VoteTheOcean', 'EPA'}"
Mike Quigley,0,{'ElectionSecurity'}
Richard Hudson,1,{'PAHPA'}
Tom Emmer,1,{'FriendsPartnersAllies'}
Jeff Fortenberry,1,{'Defense'}
Joaquin Castro,0,"{'HelsinkiSummit', 'TrumpRussia'}"
Jackie Speier,0,"{'STEM', 'GirlsInSTEM'}"
Mo Brooks,1,{'StandWithICE'}
Joe Wilson,1,{'IStandWithICE'}
Rob Woodall,1,"{'FarmBill18', 'FarmBill'}"
John Garamendi,0,"{'Russia', 'Trump'}"
David Rouzer,1,{'2018FarmBill'}
David Rouzer,1,"{'NC07', '2018farmbill', 'FarmBill'}"
David Rouzer,1,"{'2018FarmBill', 'nc07', 'FarmBill'}"
Judy Chu,0,{'LangarOnTheHill2018'}
Trent Kelly,1,{'MS01'}
Justin Amash,1,{'4thAmendment'}
Ted Yoho,1,{'2018FarmBill'}
Mark Meadows,1,{'ICE'}
Steve Scalise,1,"{'ThisIsWhy', 'FSGG', 'FundForAmericasKidsAndGrandkids'}"
Thomas Massie,1,{'sassywithmassie'}
Justin Amash,1,{'4thAmendment'}
Justin Amash,1,{'HelsinkiSummit'}
Joaquin Castro,0,{'Russia'}
Steve Scalise,1,{'Hannity'}
Sheila Jackson Lee,0,"{'Resist', 'TrumpRussiaCollusion'}"
Susan W. Brooks,1,{'PAHPA'}
Susan W. Brooks,1,"{'nationalsecurity', 'publichealth'}"
Joyce Beatty,0,"{'ELCWLF18', 'BlackWomenLead', 'OwningOurPower'}"
Susan W. Brooks,1,"{'publichealth', 'heathcare', 'PAHPA'}"
Dina Titus,0,{'ICYMI'}
Susan W. Brooks,1,{'PAHPA'}
Alcee L. Hastings,0,{'AYEAct'}
Blaine Luetkemeyer,1,"{'ThisIsWhy', 'FSGG'}"
Joyce Beatty,0,{'MedicareForAll'}
Alcee L. Hastings,0,{'AYEAct'}
Mark Walker,1,{'BetterOffNow'}
Nancy Pelosi,0,{'ProtectOurDemocracy'}
Alcee L. Hastings,0,"{'M4ACaucus', 'MedicareForAll'}"
Alcee L. Hastings,0,"{'M4ACaucus', 'MedicareForAll', 'HR676'}"
Mo Brooks,1,"{'BetterOffNow', 'TaxCutsAndJobsAct'}"
Marcy Kaptur,0,{'ProtectOurDemocracy'}
Bobby L. Rush,0,{'ProtectOurDemocracy'}
Joyce Beatty,0,"{'ELCWLF18', 'WhenWeAllVote'}"
Steve Cohen,0,"{'AmericanExceptionalism', 'Election2018', 'RussianHacking', 'Russian'}"
Rosa DeLauro,0,{'Complicit'}
Steve Cohen,0,"{'Putin', '12Russians', 'Mueller', 'BillBrowder'}"
Mark DeSaulnier,0,{'ProtectOurDemocracy'}
Jackie Walorski,1,{'WWFH18'}
Scott DesJarlais,1,"{'OurDemocracy', 'NoSolutions', 'NotSerious'}"
Tom Graves,1,{'FSGG'}
Judy Chu,0,"{'M4ACaucus', 'MedicareForAll'}"
Susan W. Brooks,1,{'5G'}
Susan W. Brooks,1,{'5G'}
Earl Blumenauer,0,{'ProtectOurDemocracy'}
Judy Chu,0,"{'StopKavanaugh', 'RoevWade', 'SCOTUSpick', 'BrettKavanaugh'}"
Joaquin Castro,0,"{'TrumpPutinSummit', 'Putin', 'TrumpRussia'}"
Brenda Lawrence,0,"{'SaveTheInternet', 'NetNeutrality'}"
Brenda Lawrence,0,"{'SaveOurDemocracy', 'PatriotismOverParty', 'USA'}"
Jeff Fortenberry,1,{'Ag'}
Earl Blumenauer,0,"{'SaveTheInternet', 'NetNeutrality'}"
Rosa DeLauro,0,{'StopKavanaugh'}
Susan W. Brooks,1,"{'5G', 'CTIA'}"
Earl Blumenauer,0,{'BlueWave'}
Robin Kelly,0,{'GOPTaxScam'}
Susan W. Brooks,1,{'5Gcaucus'}
Susan W. Brooks,1,"{'5G', '5GShowcase', '5GCaucus'}"
Susan W. Brooks,1,"{'5G', '5GCaucus'}"
Scott DesJarlais,1,{'BetterOffNow'}
Earl Blumenauer,0,{'MedicareForAll'}
Marcy Kaptur,0,{'postalbanking'}
Robin Kelly,0,"{'BearsCamp', 'IL02Proud'}"
Ruben Gallego,0,"{'CommitToRoe', 'RoevWade'}"
Sheila Jackson Lee,0,"{'StopKavanaugh', 'RoevWade'}"
Mario Diaz-Balart,1,{'IrmaRecovery'}
Katherine Clark,0,"{'CommitToRoe', 'StopKavanaugh'}"
Jackie Speier,0,{'CommitToRoe'}
Bennie G. Thompson,0,"{'GilmanScholarship', 'MS02'}"
Donald Norcross,0,"{'SenecaFalls', 'WomenVote', 'EqualPay', 'ERANow'}"
Sheila Jackson Lee,0,"{'TrumpKnew', 'TrumpCollusion', 'PutinPuppet', 'TrumpRussiaCollusion'}"
André Carson,0,{'RoevWade'}
Dina Titus,0,{'ADA'}
Joaquin Castro,0,{'TrumpKnew'}
Susan W. Brooks,1,"{'5GShowcase', '5GCaucus'}"
Suzanne Bonamici,0,{'CommitToRoe'}
Mike Quigley,0,{'TreasonSummit'}
Jackie Speier,0,"{'ERAnow', 'FightOn'}"
Ken Calvert,1,{'evacuations'}
Thomas Massie,1,"{'sassywithmassie', 'TaxationIsTheft', 'stealindustry'}"
Seth Moulton,0,"{'NHPolitics', 'nh01'}"
Mike Quigley,0,{'LGBTQ'}
Thomas Massie,1,{'EndTheFed'}
Suzanne Bonamici,0,{'HeadStart'}
Tom McClintock,1,{'fergusonfire'}
Sheila Jackson Lee,0,{'Branson'}
Judy Chu,0,"{'today', 'finallyFriday'}"
Tom Reed,1,"{'MadeInAmericaWeek', 'MadeInNY23'}"
Robin Kelly,0,"{'OTD', 'STEM'}"
Mark Walker,1,"{'FarmBill', 'ampFW'}"
Hakeem Jeffries,0,{'ForThePeople'}
Mario Diaz-Balart,1,{'Colombia'}
Mario Diaz-Balart,1,"{'Cuba', 'Nicaragua', 'Venezuela'}"
Bennie G. Thompson,0,{'2020Census'}
Joyce Beatty,0,{'2020census'}
Mike Quigley,0,"{'healthcare', 'CommitToRoe'}"
Mark Walker,1,"{'ncpol', 'RNC2020'}"
Nancy Pelosi,0,{'ZTE'}
Denny Heck,0,{'climate'}
Albio Sires,0,{'Venezuela'}
Dina Titus,0,"{'ShootForTheStars', 'Apollo11', 'NationalMoonDay'}"
Rosa DeLauro,0,{'paidsickdays'}
Nancy Pelosi,0,"{'ProtectOurDemocracy', 'TrumpPutin'}"
Nancy Pelosi,0,{'climate'}
Bobby L. Rush,0,{'ProtectOurDemocracy'}
Raul Ruiz,0,{'NationalMoonDay'}
Raul Ruiz,0,{'Apollo11'}
Sheila Jackson Lee,0,"{'FamiliesBelongTogether', 'KeepFamiliesTogether'}"
Jeff Fortenberry,1,{'AmericanPickers'}
Suzanne Bonamici,0,{'SchoolSafety'}
Earl Blumenauer,0,{'CommitToRoe'}
Will Hurd,1,{'AspenSecurity'}
Sheila Jackson Lee,0,"{'TrumpKnew', 'MuellerIsComing', 'ManyPeopleAreSaying', 'WhatIMeantToSay', 'TrumpRussiaCollusion'}"
Scott DesJarlais,1,"{'agriculture', 'TN'}"
Michael McCaul,1,{'Cavuto'}
Markwayne Mullin,1,"{'TaxReform', 'BetterOffNow'}"
Hakeem Jeffries,0,{'ForThePeople'}
Eliot Engel,0,"{'TheBronx', 'Westchester'}"
Michael McCaul,1,{'AspenSecurity'}
Sheila Jackson Lee,0,{'texasmedicalcenter'}
Hakeem Jeffries,0,"{'Collusion', 'Putin'}"
Mike Kelly,1,{'Braddon'}
Joaquin Castro,0,{'MuellerTime'}
Mike Kelly,1,{'4corners'}
Hakeem Jeffries,0,{'AgentOrange'}
Martha Roby,1,{'TaxCutsandJobsAct'}
Martha Roby,1,{'TaxCutsandJobsAct'}
Markwayne Mullin,1,"{'AmericaFirst', 'trade', 'POTUS'}"
Doug Collins,1,{'OutnumberedOT'}
Jeff Fortenberry,1,{'opioids'}
Eliot Engel,0,{'PCHETA'}
Hakeem Jeffries,0,{'ForThePeople'}
Eliot Engel,0,{'PCHETA'}
Eliot Engel,0,{'PCHETA'}
Eliot Engel,0,"{'Palliative', 'Hospice'}"
Jeff Fortenberry,1,{'healthcare'}
Eliot Engel,0,"{'Montenegro', 'Trump'}"
Joe Wilson,1,{'opioidcrisis'}
Joaquin Castro,0,{'CuomoPrimeTime'}
Mario Diaz-Balart,1,"{'humanrights', 'Ortega', 'Nicaragua', 'democracy'}"
Hakeem Jeffries,0,"{'StopKavanaugh', 'ForThePeople'}"
Nancy Pelosi,0,{'AimHigher'}
Brenda Lawrence,0,{'AimHigher'}
Richard Hudson,1,{'NC08'}
Joaquin Castro,0,{'Texas'}
Brian Higgins,0,"{'NiagaraFallsUSA', 'volunteers'}"
Mark DeSaulnier,0,{'AimHigher'}
Steve Cohen,0,"{'CommitToRoe', 'WhatsAtStake', 'healthcare', 'SCOTUS', 'Kavanaugh'}"
Tom McClintock,1,{'FergusonFire'}
Ann Wagner,1,{'FOSTA'}
Joaquin Castro,0,{'FamiliesBelongsTogether'}
Brenda Lawrence,0,{'BlackWomenLead'}
Mark Meadows,1,{'CUFISummit'}
Joyce Beatty,0,{'HCYA'}
Dina Titus,0,{'HurricaneMaria'}
Mike Rogers,1,{'NDAA'}
